season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Ntemp,Natemp,Nhum,Nwindspeed,Ntemp_cat,Nhum_cat,Nwind_cat,cnt_cat
Spring,1,Januari,19,0,Selasa,1,1,0.46,0.4545,0.63,0.4179,11,297,308,18.86,22.725,63.0,27.999299999999998,Sedang,Sedang,Sedang,Rendah
Spring,1,Januari,18,0,Selasa,1,1,0.46,0.4545,0.63,0.4478,12,451,463,18.86,22.725,63.0,30.002599999999997,Sedang,Sedang,Sedang,Sedang
Spring,1,Januari,17,0,Selasa,1,1,0.46,0.4545,0.63,0.4478,20,442,462,18.86,22.725,63.0,30.002599999999997,Sedang,Sedang,Sedang,Sedang
Spring,1,Januari,16,0,Selasa,1,1,0.46,0.4545,0.63,0.5522,14,205,219,18.86,22.725,63.0,36.9974,Sedang,Sedang,Sedang,Rendah
Spring,1,Januari,15,0,Selasa,1,1,0.44,0.4394,0.62,0.4925,6,123,129,18.04,21.97,62.0,32.9975,Sedang,Sedang,Sedang,Rendah
Spring,1,Januari,14,0,Selasa,1,1,0.44,0.4394,0.62,0.4925,12,120,132,18.04,21.97,62.0,32.9975,Sedang,Sedang,Sedang,Rendah
Spring,1,Januari,13,0,Selasa,1,2,0.38,0.3939,0.76,0.3284,8,95,103,15.58,19.695,76.0,22.0028,Sedang,Tinggi,Sedang,Rendah
Spring,1,Januari,12,0,Selasa,1,2,0.32,0.303,0.87,0.2836,3,83,86,13.120000000000001,15.15,87.0,19.0012,Dingin,Tinggi,Sedang,Rendah
Spring,1,Januari,11,0,Selasa,1,2,0.34,0.3485,0.87,0.1045,2,73,75,13.940000000000001,17.424999999999997,87.0,7.0015,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,10,0,Selasa,1,3,0.3,0.2879,0.87,0.2537,1,61,62,12.299999999999999,14.395,87.0,16.997899999999998,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,9,0,Selasa,1,3,0.32,0.303,0.81,0.2537,7,61,68,13.120000000000001,15.15,81.0,16.997899999999998,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,8,0,Selasa,1,3,0.3,0.2879,0.81,0.2836,3,90,93,12.299999999999999,14.395,81.0,19.0012,Dingin,Tinggi,Sedang,Rendah
Spring,1,Januari,7,0,Selasa,1,3,0.3,0.2879,0.81,0.2239,5,121,126,12.299999999999999,14.395,81.0,15.001299999999999,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,22,0,Selasa,1,1,0.46,0.4545,0.72,0.3881,5,85,90,18.86,22.725,72.0,26.0027,Sedang,Tinggi,Sedang,Rendah
Spring,1,Januari,6,0,Selasa,1,3,0.3,0.2879,0.75,0.2537,0,57,57,12.299999999999999,14.395,75.0,16.997899999999998,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,23,0,Selasa,1,1,0.46,0.4545,0.72,0.3881,1,60,61,18.86,22.725,72.0,26.0027,Sedang,Tinggi,Sedang,Rendah
Spring,1,Januari,1,0,Rabu,1,2,0.46,0.4545,0.77,0.3284,0,10,10,18.86,22.725,77.0,22.0028,Sedang,Tinggi,Sedang,Rendah
Spring,1,Januari,16,0,Rabu,1,1,0.28,0.2273,0.3,0.5224,13,163,176,11.48,11.365,30.0,35.0008,Dingin,Rendah,Sedang,Rendah
Spring,1,Januari,15,0,Rabu,1,1,0.3,0.2576,0.33,0.5224,8,122,130,12.299999999999999,12.879999999999999,33.0,35.0008,Dingin,Rendah,Sedang,Rendah
Spring,1,Januari,14,0,Rabu,1,1,0.3,0.2727,0.33,0.3881,7,98,105,12.299999999999999,13.635,33.0,26.0027,Dingin,Rendah,Sedang,Rendah
Spring,1,Januari,13,0,Rabu,1,1,0.3,0.2727,0.42,0.4627,6,124,130,12.299999999999999,13.635,42.0,31.0009,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,12,0,Rabu,1,1,0.3,0.2576,0.39,0.4925,6,155,161,12.299999999999999,12.879999999999999,39.0,32.9975,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,11,0,Rabu,1,1,0.3,0.2727,0.42,0.3881,4,110,114,12.299999999999999,13.635,42.0,26.0027,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,10,0,Rabu,1,1,0.3,0.2727,0.42,0.4627,5,88,93,12.299999999999999,13.635,42.0,31.0009,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,9,0,Rabu,1,1,0.28,0.2576,0.52,0.3284,6,196,202,11.48,12.879999999999999,52.0,22.0028,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,8,0,Rabu,1,1,0.3,0.2727,0.52,0.4179,15,474,489,12.299999999999999,13.635,52.0,27.999299999999998,Dingin,Sedang,Sedang,Sedang
Spring,1,Januari,7,0,Rabu,1,1,0.32,0.2879,0.42,0.3582,1,262,263,13.120000000000001,14.395,42.0,23.9994,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,6,0,Rabu,1,1,0.34,0.2879,0.36,0.5224,0,88,88,13.940000000000001,14.395,36.0,35.0008,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,5,0,Rabu,1,1,0.34,0.2879,0.46,0.5224,0,29,29,13.940000000000001,14.395,46.0,35.0008,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,4,0,Rabu,1,1,0.34,0.2879,0.46,0.5224,0,1,1,13.940000000000001,14.395,46.0,35.0008,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,3,0,Rabu,1,2,0.44,0.4394,0.51,0.4925,1,3,4,18.04,21.97,51.0,32.9975,Sedang,Sedang,Sedang,Rendah
Spring,1,Januari,2,0,Rabu,1,2,0.44,0.4394,0.51,0.4925,1,1,2,18.04,21.97,51.0,32.9975,Sedang,Sedang,Sedang,Rendah
Spring,1,Januari,0,0,Rabu,1,2,0.46,0.4545,0.77,0.3284,3,14,17,18.86,22.725,77.0,22.0028,Sedang,Tinggi,Sedang,Rendah
Spring,1,Januari,17,0,Rabu,1,1,0.26,0.2121,0.33,0.4478,8,338,346,10.66,10.605,33.0,30.002599999999997,Dingin,Rendah,Sedang,Sedang
Spring,1,Januari,5,0,Selasa,1,3,0.32,0.303,0.66,0.3284,0,13,13,13.120000000000001,15.15,66.0,22.0028,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,2,0,Selasa,1,3,0.28,0.2727,0.75,0.2537,0,12,12,11.48,13.635,75.0,16.997899999999998,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,6,1,Senin,0,1,0.1,0.1364,0.54,0.0896,0,13,13,4.1000000000000005,6.819999999999999,54.0,6.0032,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,5,1,Senin,0,1,0.12,0.1667,0.54,0.0896,1,5,6,4.92,8.334999999999999,54.0,6.0032,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,4,1,Senin,0,1,0.12,0.1515,0.58,0.1045,2,6,8,4.92,7.575,57.99999999999999,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,3,1,Senin,0,1,0.12,0.197,0.5,0.0,0,3,3,4.92,9.85,50.0,0.0,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,2,1,Senin,0,1,0.14,0.2121,0.46,0.0,3,14,17,5.74,10.605,46.0,0.0,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,1,1,Senin,0,1,0.14,0.1667,0.43,0.1045,2,18,20,5.74,8.334999999999999,43.0,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,0,1,Senin,0,1,0.14,0.1515,0.46,0.1343,2,23,25,5.74,7.575,46.0,8.9981,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,23,0,Minggu,0,1,0.16,0.197,0.43,0.0896,3,26,29,6.5600000000000005,9.85,43.0,6.0032,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,22,0,Minggu,0,1,0.18,0.2121,0.37,0.0896,2,58,60,7.38,10.605,37.0,6.0032,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,21,0,Minggu,0,1,0.16,0.1667,0.4,0.1642,1,71,72,6.5600000000000005,8.334999999999999,40.0,11.0014,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,20,0,Minggu,0,1,0.16,0.1818,0.37,0.1045,10,85,95,6.5600000000000005,9.09,37.0,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,19,0,Minggu,0,1,0.16,0.1667,0.37,0.1642,9,101,110,6.5600000000000005,8.334999999999999,37.0,11.0014,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,18,0,Minggu,0,1,0.18,0.1818,0.29,0.2239,7,113,120,7.38,9.09,28.999999999999996,15.001299999999999,Dingin,Rendah,Lemah,Rendah
Spring,1,Januari,17,0,Minggu,0,1,0.22,0.2121,0.25,0.2537,15,131,146,9.02,10.605,25.0,16.997899999999998,Dingin,Rendah,Lemah,Rendah
Spring,1,Januari,16,0,Minggu,0,1,0.22,0.2121,0.29,0.2985,31,174,205,9.02,10.605,28.999999999999996,19.999499999999998,Dingin,Rendah,Sedang,Rendah
Spring,1,Januari,7,1,Senin,0,1,0.1,0.1364,0.54,0.1045,5,28,33,4.1000000000000005,6.819999999999999,54.0,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,4,0,Selasa,1,3,0.32,0.303,0.66,0.3284,0,2,2,13.120000000000001,15.15,66.0,22.0028,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,8,1,Senin,0,1,0.1,0.1212,0.58,0.1642,3,75,78,4.1000000000000005,6.0600000000000005,57.99999999999999,11.0014,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,10,1,Senin,0,2,0.14,0.1364,0.59,0.194,19,107,126,5.74,6.819999999999999,59.0,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,1,0,Selasa,1,2,0.28,0.2576,0.65,0.3582,0,2,2,11.48,12.879999999999999,65.0,23.9994,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,0,0,Selasa,1,2,0.26,0.2273,0.7,0.3284,0,12,12,10.66,11.365,70.0,22.0028,Dingin,Tinggi,Sedang,Rendah
Spring,1,Januari,23,1,Senin,0,3,0.26,0.2273,0.7,0.2985,0,28,28,10.66,11.365,70.0,19.999499999999998,Dingin,Tinggi,Sedang,Rendah
Spring,1,Januari,22,1,Senin,0,2,0.3,0.2727,0.49,0.3582,4,39,43,12.299999999999999,13.635,49.0,23.9994,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,21,1,Senin,0,1,0.28,0.2576,0.52,0.3284,3,46,49,11.48,12.879999999999999,52.0,22.0028,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,20,1,Senin,0,1,0.26,0.2424,0.6,0.2836,2,88,90,10.66,12.120000000000001,60.0,19.0012,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,19,1,Senin,0,1,0.26,0.2424,0.56,0.2836,10,134,144,10.66,12.120000000000001,56.00000000000001,19.0012,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,18,1,Senin,0,1,0.26,0.2273,0.52,0.3284,6,175,181,10.66,11.365,52.0,22.0028,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,17,1,Senin,0,1,0.26,0.2273,0.48,0.3284,19,174,193,10.66,11.365,48.0,22.0028,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,16,1,Senin,0,1,0.26,0.2273,0.44,0.3582,22,158,180,10.66,11.365,44.0,23.9994,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,15,1,Senin,0,1,0.26,0.2121,0.44,0.4478,17,175,192,10.66,10.605,44.0,30.002599999999997,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,14,1,Senin,0,1,0.24,0.2121,0.44,0.3881,23,158,181,9.84,10.605,44.0,26.0027,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,13,1,Senin,0,2,0.24,0.197,0.41,0.4179,26,202,228,9.84,9.85,41.0,27.999299999999998,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,12,1,Senin,0,1,0.2,0.1818,0.55,0.3284,20,165,185,8.200000000000001,9.09,55.00000000000001,22.0028,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,11,1,Senin,0,1,0.16,0.1515,0.59,0.2537,21,158,179,6.5600000000000005,7.575,59.0,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,9,1,Senin,0,1,0.1,0.1212,0.58,0.1642,7,89,96,4.1000000000000005,6.0600000000000005,57.99999999999999,11.0014,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,22,0,Sabtu,0,2,0.18,0.1667,0.74,0.2985,3,56,59,7.38,8.334999999999999,74.0,19.999499999999998,Dingin,Tinggi,Sedang,Rendah
Spring,1,Januari,18,0,Rabu,1,1,0.24,0.2121,0.32,0.3582,8,347,355,9.84,10.605,32.0,23.9994,Dingin,Rendah,Sedang,Sedang
Spring,1,Januari,20,0,Rabu,1,1,0.22,0.2121,0.37,0.2537,1,164,165,9.02,10.605,37.0,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,1,0,Sabtu,0,4,0.14,0.1364,0.86,0.194,1,22,23,5.74,6.819999999999999,86.0,12.998000000000001,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,0,0,Sabtu,0,3,0.16,0.1515,0.64,0.2239,0,24,24,6.5600000000000005,7.575,64.0,15.001299999999999,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,23,0,Jumat,1,3,0.16,0.1515,0.64,0.2239,3,35,38,6.5600000000000005,7.575,64.0,15.001299999999999,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,22,0,Jumat,1,2,0.2,0.197,0.37,0.2239,1,71,72,8.200000000000001,9.85,37.0,15.001299999999999,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,21,0,Jumat,1,2,0.2,0.2273,0.37,0.0896,5,99,104,8.200000000000001,11.365,37.0,6.0032,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,20,0,Jumat,1,2,0.2,0.2273,0.34,0.0896,1,141,142,8.200000000000001,11.365,34.0,6.0032,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,19,0,Jumat,1,2,0.2,0.2273,0.37,0.1045,6,186,192,8.200000000000001,11.365,37.0,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,18,0,Jumat,1,2,0.2,0.2273,0.34,0.0896,5,296,301,8.200000000000001,11.365,34.0,6.0032,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,17,0,Jumat,1,2,0.22,0.2576,0.32,0.0896,9,340,349,9.02,12.879999999999999,32.0,6.0032,Dingin,Rendah,Lemah,Sedang
Spring,1,Januari,16,0,Jumat,1,2,0.2,0.2121,0.37,0.1642,11,163,174,8.200000000000001,10.605,37.0,11.0014,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,15,0,Jumat,1,2,0.22,0.2273,0.35,0.194,12,144,156,9.02,11.365,35.0,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,14,0,Jumat,1,2,0.22,0.2121,0.35,0.2985,8,107,115,9.02,10.605,35.0,19.999499999999998,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,13,0,Jumat,1,1,0.22,0.2121,0.32,0.2985,12,144,156,9.02,10.605,32.0,19.999499999999998,Dingin,Rendah,Sedang,Rendah
Spring,1,Januari,12,0,Jumat,1,2,0.2,0.1818,0.34,0.3284,5,119,124,8.200000000000001,9.09,34.0,22.0028,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,11,0,Jumat,1,2,0.2,0.1818,0.32,0.3582,6,117,123,8.200000000000001,9.09,32.0,23.9994,Dingin,Rendah,Sedang,Rendah
Spring,1,Januari,2,0,Sabtu,0,3,0.14,0.2121,0.86,0.0,1,25,26,5.74,10.605,86.0,0.0,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,10,0,Jumat,1,2,0.22,0.2121,0.44,0.2836,1,96,97,9.02,10.605,44.0,19.0012,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,3,0,Sabtu,0,3,0.14,0.1818,0.93,0.0896,0,13,13,5.74,9.09,93.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,5,0,Sabtu,0,3,0.16,0.1818,0.86,0.1045,0,2,2,6.5600000000000005,9.09,86.0,7.0015,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,20,0,Sabtu,0,2,0.18,0.1667,0.8,0.2985,5,62,67,7.38,8.334999999999999,80.0,19.999499999999998,Dingin,Tinggi,Sedang,Rendah
Spring,1,Januari,19,0,Sabtu,0,2,0.18,0.1515,0.8,0.3881,0,85,85,7.38,7.575,80.0,26.0027,Dingin,Tinggi,Sedang,Rendah
Spring,1,Januari,18,0,Sabtu,0,2,0.2,0.1818,0.75,0.3881,3,107,110,8.200000000000001,9.09,75.0,26.0027,Dingin,Tinggi,Sedang,Rendah
Spring,1,Januari,17,0,Sabtu,0,2,0.2,0.1818,0.8,0.3881,7,99,106,8.200000000000001,9.09,80.0,26.0027,Dingin,Tinggi,Sedang,Rendah
Spring,1,Januari,16,0,Sabtu,0,2,0.2,0.1818,0.8,0.2985,5,113,118,8.200000000000001,9.09,80.0,19.999499999999998,Dingin,Tinggi,Sedang,Rendah
Spring,1,Januari,15,0,Sabtu,0,3,0.2,0.197,0.8,0.194,6,113,119,8.200000000000001,9.85,80.0,12.998000000000001,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,14,0,Sabtu,0,3,0.2,0.197,0.8,0.194,6,89,95,8.200000000000001,9.85,80.0,12.998000000000001,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,13,0,Sabtu,0,2,0.2,0.197,0.8,0.2537,10,66,76,8.200000000000001,9.85,80.0,16.997899999999998,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,12,0,Sabtu,0,2,0.2,0.2121,0.8,0.1642,5,62,67,8.200000000000001,10.605,80.0,11.0014,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,11,0,Sabtu,0,2,0.18,0.2121,0.86,0.1045,1,62,63,7.38,10.605,86.0,7.0015,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,10,0,Sabtu,0,3,0.16,0.1515,0.93,0.2537,0,45,45,6.5600000000000005,7.575,93.0,16.997899999999998,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,9,0,Sabtu,0,2,0.16,0.1515,0.93,0.2537,2,40,42,6.5600000000000005,7.575,93.0,16.997899999999998,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,8,0,Sabtu,0,2,0.16,0.1515,0.93,0.2537,3,22,25,6.5600000000000005,7.575,93.0,16.997899999999998,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,7,0,Sabtu,0,3,0.16,0.1667,0.93,0.1642,3,10,13,6.5600000000000005,8.334999999999999,93.0,11.0014,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,6,0,Sabtu,0,3,0.16,0.1667,0.93,0.1642,0,1,1,6.5600000000000005,8.334999999999999,93.0,11.0014,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,4,0,Sabtu,0,3,0.16,0.197,0.86,0.0896,0,1,1,6.5600000000000005,9.85,86.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,19,0,Rabu,1,1,0.22,0.197,0.37,0.3881,5,251,256,9.02,9.85,37.0,26.0027,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,9,0,Jumat,1,1,0.22,0.197,0.47,0.3881,21,242,263,9.02,9.85,47.0,26.0027,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,7,0,Jumat,1,1,0.22,0.2121,0.69,0.2239,2,183,185,9.02,10.605,69.0,15.001299999999999,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,11,0,Kamis,1,1,0.16,0.1667,0.55,0.1642,6,93,99,6.5600000000000005,8.334999999999999,55.00000000000001,11.0014,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,10,0,Kamis,1,1,0.14,0.2121,0.59,0.0,10,98,108,5.74,10.605,59.0,0.0,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,9,0,Kamis,1,1,0.12,0.197,0.54,0.0,6,204,210,4.92,9.85,54.0,0.0,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,8,0,Kamis,1,1,0.12,0.1515,0.54,0.1045,9,414,423,4.92,7.575,54.0,7.0015,Dingin,Sedang,Lemah,Sedang
Spring,1,Januari,7,0,Kamis,1,1,0.12,0.1667,0.54,0.0896,2,204,206,4.92,8.334999999999999,54.0,6.0032,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,6,0,Kamis,1,1,0.12,0.1364,0.54,0.1642,0,86,86,4.92,6.819999999999999,54.0,11.0014,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,5,0,Kamis,1,1,0.12,0.1212,0.55,0.2537,0,19,19,4.92,6.0600000000000005,55.00000000000001,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,4,0,Kamis,1,1,0.12,0.1515,0.54,0.1045,0,1,1,4.92,7.575,54.0,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,3,0,Kamis,1,1,0.12,0.1515,0.54,0.1045,0,4,4,4.92,7.575,54.0,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,2,0,Kamis,1,1,0.14,0.1515,0.5,0.1343,0,3,3,5.74,7.575,50.0,8.9981,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,1,0,Kamis,1,1,0.14,0.1515,0.5,0.1642,0,5,5,5.74,7.575,50.0,11.0014,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,0,0,Kamis,1,1,0.14,0.1364,0.5,0.194,0,16,16,5.74,6.819999999999999,50.0,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,23,0,Rabu,1,1,0.16,0.1364,0.47,0.2985,2,36,38,6.5600000000000005,6.819999999999999,47.0,19.999499999999998,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,22,0,Rabu,1,1,0.18,0.1667,0.47,0.2537,4,74,78,7.38,8.334999999999999,47.0,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,21,0,Rabu,1,1,0.2,0.1667,0.4,0.4179,5,119,124,8.200000000000001,8.334999999999999,40.0,27.999299999999998,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,12,0,Kamis,1,1,0.2,0.197,0.51,0.194,5,106,111,8.200000000000001,9.85,51.0,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,8,0,Jumat,1,1,0.22,0.2121,0.64,0.2537,4,421,425,9.02,10.605,64.0,16.997899999999998,Dingin,Sedang,Lemah,Sedang
Spring,1,Januari,13,0,Kamis,1,1,0.22,0.2121,0.47,0.2836,6,118,124,9.02,10.605,47.0,19.0012,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,15,0,Kamis,1,1,0.26,0.2273,0.44,0.2985,9,118,127,10.66,11.365,44.0,19.999499999999998,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,6,0,Jumat,1,1,0.24,0.2121,0.6,0.2836,0,68,68,9.84,10.605,60.0,19.0012,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,5,0,Jumat,1,1,0.22,0.2424,0.6,0.1045,0,19,19,9.02,12.120000000000001,60.0,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,4,0,Jumat,1,1,0.22,0.2424,0.6,0.1045,0,3,3,9.02,12.120000000000001,60.0,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,3,0,Jumat,1,1,0.24,0.2576,0.52,0.1045,0,4,4,9.84,12.879999999999999,52.0,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,2,0,Jumat,1,1,0.26,0.2727,0.48,0.1343,0,11,11,10.66,13.635,48.0,8.9981,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,1,0,Jumat,1,1,0.26,0.2727,0.48,0.1343,0,15,15,10.66,13.635,48.0,8.9981,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,0,0,Jumat,1,2,0.26,0.2273,0.48,0.2985,3,24,27,10.66,11.365,48.0,19.999499999999998,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,23,0,Kamis,1,1,0.26,0.2273,0.48,0.3284,1,55,56,10.66,11.365,48.0,22.0028,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,22,0,Kamis,1,2,0.26,0.2273,0.44,0.4179,0,90,90,10.66,11.365,44.0,27.999299999999998,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,21,0,Kamis,1,1,0.26,0.2273,0.44,0.3582,4,117,121,10.66,11.365,44.0,23.9994,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,20,0,Kamis,1,1,0.26,0.2121,0.52,0.4478,7,184,191,10.66,10.605,52.0,30.002599999999997,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,19,0,Kamis,1,2,0.26,0.2273,0.48,0.2985,5,229,234,10.66,11.365,48.0,19.999499999999998,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,18,0,Kamis,1,2,0.26,0.2273,0.44,0.3284,16,345,361,10.66,11.365,44.0,22.0028,Dingin,Sedang,Sedang,Sedang
Spring,1,Januari,17,0,Kamis,1,2,0.26,0.2273,0.44,0.3284,21,364,385,10.66,11.365,44.0,22.0028,Dingin,Sedang,Sedang,Sedang
Spring,1,Januari,16,0,Kamis,1,1,0.26,0.2273,0.41,0.3284,8,185,193,10.66,11.365,41.0,22.0028,Dingin,Sedang,Sedang,Rendah
Spring,1,Januari,14,0,Kamis,1,1,0.24,0.2273,0.44,0.194,15,104,119,9.84,11.365,44.0,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Spring,1,Januari,15,0,Minggu,0,1,0.22,0.2273,0.27,0.194,33,173,206,9.02,11.365,27.0,12.998000000000001,Dingin,Rendah,Lemah,Rendah
Spring,1,Januari,6,0,Sabtu,0,1,0.24,0.2879,0.7,0.0,3,12,15,9.84,14.395,70.0,0.0,Dingin,Tinggi,Lemah,Rendah
Spring,1,Januari,8,0,Sabtu,0,1,0.2,0.2273,0.8,0.0896,9,82,91,8.200000000000001,11.365,80.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Spring,1,Februari,21,0,Minggu,0,1,0.28,0.2879,0.56,0.1045,6,60,66,11.48,14.395,56.00000000000001,7.0015,Dingin,Sedang,Lemah,Rendah
Spring,1,Februari,20,0,Minggu,0,1,0.28,0.2727,0.56,0.194,3,47,50,11.48,13.635,56.00000000000001,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Spring,1,Februari,19,0,Minggu,0,1,0.3,0.2879,0.52,0.2239,6,63,69,12.299999999999999,14.395,52.0,15.001299999999999,Dingin,Sedang,Lemah,Rendah
Spring,1,Februari,18,0,Minggu,0,1,0.3,0.2879,0.52,0.2537,10,171,181,12.299999999999999,14.395,52.0,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Spring,1,Februari,17,0,Minggu,0,1,0.32,0.3182,0.53,0.1642,31,275,306,13.120000000000001,15.909999999999998,53.0,11.0014,Dingin,Sedang,Lemah,Rendah
Spring,1,Februari,16,0,Minggu,0,1,0.3,0.2879,0.56,0.2239,35,261,296,12.299999999999999,14.395,56.00000000000001,15.001299999999999,Dingin,Sedang,Lemah,Rendah
Spring,1,Februari,15,0,Minggu,0,2,0.3,0.2879,0.56,0.2537,55,217,272,12.299999999999999,14.395,56.00000000000001,16.997899999999998,Dingin,Sedang,Lemah,Rendah
